Id,RecordTime,Value,ReasonDesc,StateDesc,QualityDesc
389658,9/1/2017 6:00:15 AM,1.030811071395874,Current Data,High High,Good
389658,9/1/2017 7:00:26 AM,1.0453150272369385,Current Data,High High,Good
389658,9/1/2017 9:01:01 AM,1.0169272422790527,Current Data,High High,Good
389658,9/1/2017 3:00:18 PM,1.037901759147644,Current Data,High High,Good
389658,9/1/2017 4:00:22 PM,1.0490795373916626,Current Data,High High,Good
389658,9/1/2017 6:00:43 PM,1.0174927711486816,Current Data,High High,Good
389658,9/2/2017 12:00:38 AM,1.0330520868301392,Current Data,High High,Good
389658,9/2/2017 1:30:37 AM,1.0433187484741211,Current Data,High High,Good
389658,9/2/2017 3:00:45 AM,1.0144608020782471,Current Data,High High,Good
389658,9/2/2017 8:31:19 AM,1.026170015335083,Current Data,High High,Good
389658,9/2/2017 9:01:25 AM,1.0389527082443237,Current Data,High High,Good
389658,9/2/2017 10:01:13 AM,1.0489785671234131,Current Data,High High,Good
389658,9/2/2017 11:59:57 AM,1.0173945426940918,Current Data,High High,Good
389658,9/2/2017 6:00:46 PM,1.0403434038162231,Current Data,High High,Good
389658,9/2/2017 9:00:16 PM,1.0135548114776611,Current Data,High High,Good
389658,9/3/2017 2:30:08 AM,1.0258916616439819,Current Data,High High,Good
389658,9/3/2017 3:00:10 AM,1.0371620655059814,Current Data,High High,Good
389658,9/3/2017 5:29:52 AM,1.0179951190948486,Current Data,High High,Good
389658,9/3/2017 11:29:51 AM,1.0292987823486328,Current Data,High High,Good
389658,9/3/2017 11:59:38 AM,1.0420502424240112,Current Data,High High,Good
389658,9/3/2017 2:29:58 PM,1.0161784887313843,Current Data,High High,Good
389658,9/3/2017 8:30:44 PM,1.0354810953140259,Current Data,High High,Good
389658,9/3/2017 9:00:36 PM,1.0469532012939453,Current Data,High High,Good
389658,9/3/2017 11:29:54 PM,1.0176413059234619,Current Data,High High,Good
389658,9/4/2017 5:30:09 AM,1.0378739833831787,Current Data,High High,Good
389658,9/4/2017 6:00:03 AM,1.0489648580551147,Current Data,High High,Good
389658,9/4/2017 8:30:08 AM,1.0178737640380859,Current Data,High High,Good
389658,9/4/2017 2:30:32 PM,1.0409801006317139,Current Data,High High,Good
389658,9/4/2017 5:29:58 PM,1.0163421630859375,Current Data,High High,Good
389658,9/4/2017 11:30:03 PM,1.03807532787323,Current Data,High High,Good
389658,9/5/2017 2:30:14 AM,1.0147651433944702,Current Data,High High,Good
389658,9/5/2017 8:01:36 AM,1.0305427312850952,Current Data,High High,Good
389658,9/5/2017 8:29:52 AM,1.0412867069244385,Current Data,High High,Good
389658,9/5/2017 10:30:10 AM,1.0514998435974121,Current Data,High High,Good
389658,9/5/2017 11:01:19 AM,1.0188066959381104,Current Data,High High,Good
389658,9/5/2017 5:00:21 PM,1.0402853488922119,Current Data,High High,Good
389658,9/6/2017 12:30:27 AM,1.0506545305252075,Current Data,High High,Good
389658,9/6/2017 5:01:12 AM,1.0611312389373779,Current Data,High High,Good
389658,9/6/2017 9:30:08 AM,1.0719449520111084,Current Data,High High,Good
389658,9/7/2017 7:30:11 AM,1.0823749303817749,Current Data,High High,Good
389658,9/8/2017 2:00:07 PM,1.0926059484481812,Current Data,High High,Good
389658,9/9/2017 6:00:10 AM,1.0196802616119385,Current Data,High High,Good
389658,9/9/2017 12:30:02 PM,1.0322269201278687,Current Data,High High,Good
389658,9/9/2017 2:34:03 PM,1.013897180557251,Current Data,High High,Good
389658,9/9/2017 9:00:04 PM,1.0241472721099854,Current Data,High High,Good
389658,9/11/2017 10:59:58 PM,1.0141317844390869,Current Data,High High,Good
389658,9/12/2017 4:00:02 AM,1.0258946418762207,Current Data,High High,Good
389658,9/12/2017 8:30:03 AM,1.0158703327178955,Current Data,High High,Good
389658,9/12/2017 12:30:02 PM,1.0265965461730957,Current Data,High High,Good
389658,9/13/2017 6:59:58 AM,1.0382879972457886,Current Data,High High,Good
389658,9/13/2017 8:00:32 AM,1.018097996711731,Current Data,High High,Good
389658,9/13/2017 1:29:49 PM,1.0295931100845337,Current Data,High High,Good
389658,9/13/2017 3:59:58 PM,1.041256308555603,Current Data,High High,Good
389658,9/13/2017 4:59:55 PM,1.0194870233535767,Current Data,High High,Good
389658,9/13/2017 10:29:51 PM,1.0336867570877075,Current Data,High High,Good
389658,9/14/2017 12:59:43 AM,1.0446414947509766,Current Data,High High,Good
389658,9/14/2017 1:59:50 AM,1.0197840929031372,Current Data,High High,Good
389658,9/14/2017 7:31:02 AM,1.0359967947006226,Current Data,High High,Good
389658,9/14/2017 9:29:50 AM,1.0461167097091675,Current Data,High High,Good
389658,9/14/2017 10:30:00 AM,1.0201264619827271,Current Data,High High,Good
389658,9/14/2017 3:41:55 PM,1.0187628269195557,Current Data,High High,Good
