Id,RecordTime,Value,ReasonDesc,StateDesc,QualityDesc
389205,9/1/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/2/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/3/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/4/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/5/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/6/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/7/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/8/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/9/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/10/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/11/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/12/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/13/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/14/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/15/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/16/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/17/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/18/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/19/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/20/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/21/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/22/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/23/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/24/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/25/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/26/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/27/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/28/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/29/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,9/30/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/1/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/2/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/3/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/4/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/5/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/6/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/7/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/8/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/9/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/10/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/11/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/12/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/13/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/14/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/15/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/16/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/17/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/18/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/19/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/20/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/21/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/22/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/23/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/24/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/25/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/26/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/27/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/28/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/29/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/30/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,10/31/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/1/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/2/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/3/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/4/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/5/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/6/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/7/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/8/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/9/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/10/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/11/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/12/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/13/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/14/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/15/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/16/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/17/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/18/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/19/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/20/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/21/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/22/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/23/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/24/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/25/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/26/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/27/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/28/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/29/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,11/30/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/1/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/2/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/3/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/4/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/5/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/6/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/7/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/8/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/9/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/10/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/11/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/12/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/13/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/14/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/15/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/16/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/17/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/18/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/19/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/20/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/21/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/22/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/23/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/24/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/25/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/26/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/27/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/28/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/29/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/30/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,12/31/2017 1:59:59 PM,0,Timed Report,High High,Good
389205,1/1/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/2/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/3/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/4/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/5/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/6/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/7/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/8/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/9/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/10/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/11/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/12/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/13/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/14/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/15/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/16/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/17/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/18/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/19/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/20/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/21/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/22/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/23/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/24/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/25/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/26/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/27/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/28/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/29/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/30/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,1/31/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/1/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/2/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/3/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/4/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/5/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/6/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/7/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/8/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/9/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/10/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/11/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/12/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/13/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/14/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/15/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/16/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/17/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/18/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/19/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/20/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/21/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/22/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/23/2018 1:59:59 PM,0,Timed Report,High High,Good
389205,2/24/2018 1:59:59 PM,0,Timed Report,High High,Good
