Id,RecordTime,Value,ReasonDesc,StateDesc,QualityDesc
390049,9/1/2017 1:59:59 PM,30644.7109375,Timed Report,High High,Good
390049,9/2/2017 1:59:59 PM,23023.58984375,Timed Report,High High,Good
390049,9/3/2017 1:59:59 PM,16603.44921875,Timed Report,High High,Good
390049,9/4/2017 1:59:59 PM,40329.76953125,Timed Report,High High,Good
390049,9/5/2017 1:59:59 PM,30100.630859375,Timed Report,High High,Good
390049,9/6/2017 1:59:59 PM,0,Timed Report,High High,Good
390049,9/7/2017 1:59:59 PM,0,Timed Report,High High,Good
390049,9/8/2017 1:59:59 PM,0,Timed Report,High High,Good
390049,9/9/2017 1:59:59 PM,0,Timed Report,High High,Good
390049,9/10/2017 1:59:59 PM,0,Timed Report,High High,Good
390049,9/11/2017 1:59:59 PM,0,Timed Report,High High,Good
390049,9/12/2017 1:59:59 PM,30850.619140625,Timed Report,High High,Good
390049,9/13/2017 1:59:59 PM,18307.419921875,Timed Report,High High,Good
390049,9/14/2017 1:59:59 PM,39635.44140625,Timed Report,High High,Good
390049,9/15/2017 1:59:59 PM,47986.87109375,Timed Report,High High,Good
390049,9/16/2017 1:59:59 PM,48004.7890625,Timed Report,High High,Good
390049,9/17/2017 1:59:59 PM,47038.83984375,Timed Report,High High,Good
390049,9/18/2017 1:59:59 PM,47364.44140625,Timed Report,High High,Good
390049,9/19/2017 1:59:59 PM,47158.859375,Timed Report,High High,Good
390049,9/20/2017 1:59:59 PM,47207.578125,Timed Report,High High,Good
390049,9/21/2017 1:59:59 PM,47210.2890625,Timed Report,High High,Good
390049,9/22/2017 1:59:59 PM,46860.76171875,Timed Report,High High,Good
390049,9/23/2017 1:59:59 PM,47991.6015625,Timed Report,High High,Good
390049,9/24/2017 1:59:59 PM,47938.140625,Timed Report,High High,Good
390049,9/25/2017 1:59:59 PM,49503.05859375,Timed Report,High High,Good
390049,9/26/2017 1:59:59 PM,34302.2109375,Timed Report,High High,Good
390049,9/27/2017 1:59:59 PM,6333.259765625,Timed Report,High High,Good
390049,9/28/2017 1:59:59 PM,25109.3203125,Timed Report,High High,Good
390049,9/29/2017 1:59:59 PM,18468.529296875,Timed Report,High High,Good
390049,9/30/2017 1:59:59 PM,42876.46875,Timed Report,High High,Good
390049,10/1/2017 1:59:59 PM,14886.7998046875,Timed Report,High High,Good
390049,10/2/2017 1:59:59 PM,15550.9296875,Timed Report,High High,Good
390049,10/3/2017 1:59:59 PM,40247.671875,Timed Report,High High,Good
390049,10/4/2017 1:59:59 PM,25306.439453125,Timed Report,High High,Good
