Id,RecordTime,Value,ReasonDesc,StateDesc,QualityDesc
389850,9/1/2017 1:59:59 PM,596.61376953125,Timed Report,High High,Good
389850,9/2/2017 1:59:59 PM,501.48684692382813,Timed Report,High High,Good
389850,9/3/2017 1:59:59 PM,463.57931518554688,Timed Report,High High,Good
389850,9/4/2017 1:59:59 PM,467.1009521484375,Timed Report,High High,Good
389850,9/5/2017 1:59:59 PM,466.2613525390625,Timed Report,High High,Good
389850,9/6/2017 1:59:59 PM,477.64544677734375,Timed Report,High High,Good
389850,9/7/2017 1:59:59 PM,1962.2135009765625,Timed Report,High High,Good
389850,9/8/2017 1:59:59 PM,2180.541748046875,Timed Report,High High,Good
389850,9/9/2017 1:59:59 PM,2292.47900390625,Timed Report,High High,Good
389850,9/10/2017 1:59:59 PM,796.20916748046875,Timed Report,High High,Good
389850,9/11/2017 1:59:59 PM,563.35418701171875,Timed Report,High High,Good
389850,9/12/2017 1:59:59 PM,525.24285888671875,Timed Report,High High,Good
389850,9/13/2017 1:59:59 PM,547.8406982421875,Timed Report,High High,Good
389850,9/14/2017 1:59:59 PM,517.39794921875,Timed Report,High High,Good
389850,9/15/2017 1:59:59 PM,522.17645263671875,Timed Report,High High,Good
389850,9/16/2017 1:59:59 PM,510.667236328125,Timed Report,High High,Good
389850,9/17/2017 1:59:59 PM,496.5263671875,Timed Report,High High,Good
389850,9/18/2017 1:59:59 PM,500.52764892578125,Timed Report,High High,Good
389850,9/19/2017 1:59:59 PM,489.73635864257813,Timed Report,High High,Good
389850,9/20/2017 1:59:59 PM,484.75277709960938,Timed Report,High High,Good
389850,9/21/2017 1:59:59 PM,519.10333251953125,Timed Report,High High,Good
389850,9/22/2017 1:59:59 PM,540.97064208984375,Timed Report,High High,Good
389850,9/23/2017 1:59:59 PM,474.85244750976563,Timed Report,High High,Good
389850,9/24/2017 1:59:59 PM,473.31161499023438,Timed Report,High High,Good
389850,9/25/2017 1:59:59 PM,452.13104248046875,Timed Report,High High,Good
389850,9/26/2017 1:59:59 PM,450.13040161132813,Timed Report,High High,Good
389850,9/27/2017 1:59:59 PM,444.63241577148438,Timed Report,High High,Good
389850,9/28/2017 1:59:59 PM,488.77761840820313,Timed Report,High High,Good
389850,9/29/2017 1:59:59 PM,494.22119140625,Timed Report,High High,Good
389850,9/30/2017 1:59:59 PM,475.53878784179688,Timed Report,High High,Good
389850,10/1/2017 1:59:59 PM,455.8541259765625,Timed Report,High High,Good
389850,10/2/2017 1:59:59 PM,469.00384521484375,Timed Report,High High,Good
389850,10/3/2017 1:59:59 PM,458.93258666992188,Timed Report,High High,Good
389850,10/4/2017 1:59:59 PM,461.62149047851563,Timed Report,High High,Good
389850,10/5/2017 1:59:59 PM,466.81838989257813,Timed Report,High High,Good
389850,10/6/2017 1:59:59 PM,471.72991943359375,Timed Report,High High,Good
389850,10/7/2017 1:59:59 PM,468.38552856445313,Timed Report,High High,Good
389850,10/8/2017 1:59:59 PM,467.54986572265625,Timed Report,High High,Good
389850,10/9/2017 1:59:59 PM,458.52017211914063,Timed Report,High High,Good
389850,10/10/2017 1:59:59 PM,457.29653930664063,Timed Report,High High,Good
389850,10/11/2017 1:59:59 PM,471.1005859375,Timed Report,High High,Good
389850,10/12/2017 1:59:59 PM,469.0682373046875,Timed Report,High High,Good
389850,10/13/2017 1:59:59 PM,468.74667358398438,Timed Report,High High,Good
389850,10/14/2017 1:59:59 PM,471.09591674804688,Timed Report,High High,Good
389850,10/15/2017 1:59:59 PM,463.47653198242188,Timed Report,High High,Good
389850,10/16/2017 1:59:59 PM,456.83114624023438,Timed Report,High High,Good
389850,10/17/2017 1:59:59 PM,494.74136352539063,Timed Report,High High,Good
389850,10/18/2017 1:59:59 PM,562.54669189453125,Timed Report,High High,Good
389850,10/19/2017 1:59:59 PM,509.4241943359375,Timed Report,High High,Good
389850,10/20/2017 1:59:59 PM,505.01406860351563,Timed Report,High High,Good
389850,10/21/2017 1:59:59 PM,497.104736328125,Timed Report,High High,Good
389850,10/22/2017 1:59:59 PM,521.99945068359375,Timed Report,High High,Good
389850,10/23/2017 1:59:59 PM,494.4088134765625,Timed Report,High High,Good
389850,10/24/2017 1:59:59 PM,497.38571166992188,Timed Report,High High,Good
389850,10/25/2017 1:59:59 PM,494.11911010742188,Timed Report,High High,Good
389850,10/26/2017 1:59:59 PM,627.1243896484375,Timed Report,High High,Good
389850,10/27/2017 1:59:59 PM,474.58047485351563,Timed Report,High High,Good
