Id,RecordTime,Value,ReasonDesc,StateDesc,QualityDesc
388984,9/4/2017 7:02:13 AM,1,Current Data,Good,Good
388984,9/4/2017 7:30:13 AM,0,Current Data,Good,Good
388984,9/5/2017 10:02:13 AM,4,Current Data,Good,Good
388984,9/5/2017 10:30:13 AM,2,Current Data,Good,Good
388984,9/5/2017 10:31:13 AM,0,Current Data,Good,Good
388984,9/6/2017 4:30:13 AM,1,Current Data,Good,Good
388984,9/6/2017 4:30:43 AM,0,Current Data,Good,Good
388984,9/10/2017 5:06:13 PM,1,Current Data,Good,Good
388984,9/10/2017 5:07:13 PM,0,Current Data,Good,Good
388984,9/17/2017 10:30:18 AM,1,Current Data,Good,Good
388984,9/17/2017 10:31:18 AM,0,Current Data,Good,Good
388984,9/19/2017 5:30:18 PM,1,Current Data,Good,Good
388984,9/19/2017 5:31:18 PM,0,Current Data,Good,Good
388984,9/20/2017 9:00:18 PM,1,Current Data,Good,Good
388984,9/20/2017 9:01:18 PM,0,Current Data,Good,Good
388984,9/22/2017 7:00:18 AM,1,Current Data,Good,Good
388984,9/22/2017 7:00:48 AM,0,Current Data,Good,Good
388984,9/22/2017 7:02:48 AM,1,Current Data,Good,Good
388984,9/22/2017 7:03:18 AM,0,Current Data,Good,Good
388984,9/24/2017 11:01:48 AM,10,Current Data,Good,Good
388984,9/24/2017 11:02:18 AM,7,Current Data,Good,Good
388984,9/24/2017 11:30:18 AM,5,Current Data,Good,Good
388984,9/24/2017 11:31:18 AM,2,Current Data,Good,Good
388984,9/24/2017 11:31:48 AM,0,Current Data,Good,Good
388984,9/27/2017 2:02:18 AM,2,Current Data,Good,Good
388984,9/27/2017 2:02:48 AM,12,Current Data,Good,Good
388984,9/27/2017 2:03:18 AM,16,Current Data,Good,Good
388984,9/27/2017 2:05:48 AM,18,Current Data,Good,Good
388984,9/27/2017 2:06:18 AM,15,Current Data,Good,Good
388984,9/27/2017 2:30:18 AM,13,Current Data,Good,Good
388984,9/27/2017 2:31:18 AM,8,Current Data,Good,Good
388984,9/27/2017 3:00:18 AM,6,Current Data,Good,Good
388984,9/27/2017 3:01:19 AM,1,Current Data,Good,Good
388984,9/27/2017 3:01:48 AM,0,Current Data,Good,Good
388984,10/1/2017 6:30:18 PM,1,Current Data,Good,Good
388984,10/1/2017 6:30:48 PM,0,Current Data,Good,Good
388984,10/2/2017 10:00:19 AM,3,Current Data,Good,Good
388984,10/2/2017 10:00:48 AM,4,Current Data,Good,Good
388984,10/2/2017 10:02:48 AM,0,Current Data,Good,Good
388984,10/16/2017 12:32:18 AM,3,Current Data,Good,Good
388984,10/16/2017 1:00:18 AM,1,Current Data,Good,Good
388984,10/16/2017 1:01:48 AM,0,Current Data,Good,Good
388984,10/21/2017 8:02:48 AM,1,Current Data,Good,Good
388984,10/21/2017 8:30:18 AM,0,Current Data,Good,Good
388984,10/25/2017 3:00:30 AM,6,Current Data,Good,Good
388984,10/25/2017 3:01:00 AM,8,Current Data,Good,Good
388984,10/25/2017 3:02:00 AM,0,Current Data,Good,Good
388984,10/31/2017 7:01:30 AM,1,Current Data,Good,Good
388984,10/31/2017 7:02:00 AM,0,Current Data,Good,Good
388984,11/1/2017 1:00:30 AM,1,Current Data,Good,Good
388984,11/1/2017 1:01:00 AM,0,Current Data,Good,Good
388984,11/1/2017 1:02:30 PM,1,Current Data,Good,Good
388984,11/1/2017 1:30:30 PM,0,Current Data,Good,Good
388984,11/1/2017 3:30:30 PM,1,Current Data,Good,Good
388984,11/1/2017 3:31:30 PM,0,Current Data,Good,Good
388984,11/1/2017 8:00:30 PM,2,Current Data,Good,Good
388984,11/1/2017 8:01:30 PM,0,Current Data,Good,Good
388984,11/2/2017 3:00:30 PM,4,Current Data,Good,Good
388984,11/2/2017 3:01:30 PM,0,Current Data,Good,Good
388984,11/9/2017 3:30:30 AM,6,Current Data,Good,Good
388984,11/9/2017 3:33:00 AM,1,Current Data,Good,Good
388984,11/9/2017 4:00:30 AM,0,Current Data,Good,Good
388984,11/14/2017 8:30:39 PM,6,Current Data,Good,Good
388984,11/14/2017 8:31:09 PM,8,Current Data,Good,Good
388984,11/14/2017 8:32:39 PM,12,Current Data,Good,Good
388984,11/14/2017 8:33:09 PM,16,Current Data,Good,Good
388984,11/14/2017 8:34:39 PM,14,Current Data,Good,Good
388984,11/14/2017 8:35:39 PM,9,Current Data,Good,Good
388984,11/14/2017 9:00:39 PM,7,Current Data,Good,Good
388984,11/14/2017 9:01:39 PM,0,Current Data,Good,Good
388984,11/16/2017 9:00:39 AM,1,Current Data,Good,Good
388984,11/16/2017 9:01:39 AM,0,Current Data,Good,Good
388984,11/18/2017 11:02:09 AM,1,Current Data,Good,Good
388984,11/18/2017 11:02:39 AM,2,Current Data,Good,Good
388984,11/18/2017 11:30:39 AM,0,Current Data,Good,Good
388984,11/25/2017 3:32:09 PM,1,Current Data,Good,Good
388984,11/25/2017 4:00:39 PM,0,Current Data,Good,Good
388984,11/25/2017 4:32:09 PM,3,Current Data,Good,Good
388984,11/25/2017 5:00:39 PM,1,Current Data,Good,Good
388984,11/25/2017 5:01:39 PM,0,Current Data,Good,Good
388984,11/28/2017 9:01:39 AM,4,Current Data,Good,Good
388984,11/28/2017 9:02:09 AM,0,Current Data,Good,Good
388984,11/29/2017 9:00:39 AM,1,Current Data,Good,Good
388984,11/29/2017 9:01:39 AM,0,Current Data,Good,Good
388984,12/2/2017 11:02:09 AM,4,Current Data,Good,Good
388984,12/2/2017 11:30:39 AM,2,Current Data,Good,Good
388984,12/2/2017 11:31:39 AM,0,Current Data,Good,Good
388984,12/4/2017 3:40:39 PM,2,Current Data,Good,Good
388984,12/4/2017 3:42:09 PM,0,Current Data,Good,Good
388984,12/13/2017 11:02:09 AM,6,Current Data,Good,Good
388984,12/13/2017 11:30:39 AM,4,Current Data,Good,Good
388984,12/13/2017 11:32:09 AM,0,Current Data,Good,Good
388984,12/14/2017 11:02:09 AM,4,Current Data,Good,Good
388984,12/14/2017 11:30:39 AM,2,Current Data,Good,Good
388984,12/14/2017 11:31:39 AM,0,Current Data,Good,Good
388984,12/28/2017 9:03:09 AM,1,Current Data,Good,Good
388984,12/28/2017 9:30:39 AM,0,Current Data,Good,Good
388984,12/30/2017 4:30:39 PM,2,Current Data,Good,Good
388984,12/30/2017 4:31:39 PM,0,Current Data,Good,Good
388984,1/3/2018 11:02:09 AM,2,Current Data,Good,Good
388984,1/3/2018 11:30:39 AM,0,Current Data,Good,Good
388984,1/7/2018 3:31:40 PM,2,Current Data,Good,Good
388984,1/7/2018 3:32:09 PM,1,Current Data,Good,Good
388984,1/7/2018 4:00:39 PM,0,Current Data,Good,Good
388984,1/8/2018 12:30:39 AM,2,Current Data,Good,Good
388984,1/8/2018 12:31:39 AM,0,Current Data,Good,Good
388984,1/8/2018 3:30:39 PM,2,Current Data,Good,Good
388984,1/8/2018 3:31:39 PM,0,Current Data,Good,Good
388984,1/11/2018 11:02:09 AM,2,Current Data,Good,Good
388984,1/11/2018 11:30:39 AM,0,Current Data,Good,Good
388984,1/16/2018 2:00:39 PM,1,Current Data,Good,Good
388984,1/16/2018 2:01:39 PM,0,Current Data,Good,Good
388984,1/23/2018 11:02:09 AM,4,Current Data,Good,Good
388984,1/23/2018 11:30:39 AM,2,Current Data,Good,Good
388984,1/23/2018 11:31:39 AM,0,Current Data,Good,Good
388984,1/24/2018 4:01:39 PM,7,Current Data,Good,Good
388984,1/24/2018 4:02:09 PM,3,Current Data,Good,Good
388984,1/24/2018 4:02:39 PM,7,Current Data,Good,Good
388984,1/24/2018 4:03:09 PM,3,Current Data,Good,Good
388984,1/24/2018 4:30:39 PM,1,Current Data,Good,Good
388984,1/24/2018 4:31:39 PM,0,Current Data,Good,Good
388984,1/27/2018 9:02:14 AM,1,Current Data,Good,Good
388984,1/27/2018 9:30:14 AM,0,Current Data,Good,Good
388984,1/30/2018 9:00:14 AM,1,Current Data,Good,Good
388984,1/30/2018 9:01:14 AM,0,Current Data,Good,Good
388984,1/31/2018 3:32:14 PM,1,Current Data,Good,Good
388984,1/31/2018 4:00:14 PM,0,Current Data,Good,Good
388984,1/31/2018 4:32:14 PM,1,Current Data,Good,Good
388984,1/31/2018 5:01:14 PM,0,Current Data,Good,Good
388984,2/6/2018 4:02:14 PM,1,Current Data,Good,Good
388984,2/6/2018 4:30:14 PM,0,Current Data,Good,Good
388984,2/9/2018 4:03:14 PM,3,Current Data,Good,Good
388984,2/9/2018 4:30:14 PM,1,Current Data,Good,Good
388984,2/9/2018 4:31:14 PM,0,Current Data,Good,Good
388984,2/11/2018 9:01:14 AM,2,Current Data,Good,Good
388984,2/11/2018 9:01:44 AM,0,Current Data,Good,Good
388984,2/13/2018 9:02:44 AM,2,Current Data,Good,Good
388984,2/13/2018 9:30:14 AM,0,Current Data,Good,Good
388984,2/14/2018 3:31:44 PM,1,Current Data,Good,Good
388984,2/14/2018 4:01:44 PM,0,Current Data,Good,Good
388984,2/15/2018 3:32:14 PM,1,Current Data,Good,Good
388984,2/15/2018 4:00:14 PM,0,Current Data,Good,Good
388984,2/17/2018 4:00:14 PM,1,Current Data,Good,Good
388984,2/17/2018 4:00:44 PM,0,Current Data,Good,Good
388984,2/18/2018 3:30:14 PM,1,Current Data,Good,Good
388984,2/18/2018 3:30:44 PM,2,Current Data,Good,Good
388984,2/18/2018 3:32:14 PM,3,Current Data,Good,Good
388984,2/18/2018 4:00:14 PM,4,Current Data,Good,Good
388984,2/18/2018 4:00:44 PM,3,Current Data,Good,Good
388984,2/18/2018 4:02:14 PM,0,Current Data,Good,Good
388984,2/19/2018 11:01:44 AM,2,Current Data,Good,Good
388984,2/19/2018 11:02:14 AM,4,Current Data,Good,Good
388984,2/19/2018 11:31:14 AM,0,Current Data,Good,Good
388984,2/20/2018 3:31:44 PM,2,Current Data,Good,Good
388984,2/20/2018 3:32:14 PM,1,Current Data,Good,Good
388984,2/20/2018 4:00:14 PM,0,Current Data,Good,Good
388984,2/21/2018 3:31:14 PM,2,Current Data,Good,Good
388984,2/21/2018 3:32:14 PM,3,Current Data,Good,Good
388984,2/21/2018 4:00:14 PM,1,Current Data,Good,Good
388984,2/21/2018 4:01:44 PM,0,Current Data,Good,Good
388984,2/22/2018 3:30:14 PM,1,Current Data,Good,Good
388984,2/22/2018 3:30:44 PM,0,Current Data,Good,Good
388984,2/22/2018 3:31:44 PM,2,Current Data,Good,Good
388984,2/22/2018 3:32:15 PM,1,Current Data,Good,Good
388984,2/22/2018 4:00:14 PM,0,Current Data,Good,Good
388984,2/24/2018 3:30:14 PM,1,Current Data,Good,Good
388984,2/24/2018 3:30:44 PM,0,Current Data,Good,Good
388984,2/25/2018 3:20:14 PM,1,Current Data,Good,Good
388984,2/25/2018 3:30:14 PM,0,Current Data,Good,Good
388984,2/26/2018 9:01:44 AM,1,Current Data,Good,Good
388984,2/26/2018 9:02:14 AM,0,Current Data,Good,Good
388984,2/27/2018 3:31:44 PM,4,Current Data,Good,Good
388984,2/27/2018 3:32:14 PM,5,Current Data,Good,Good
388984,2/27/2018 4:00:14 PM,3,Current Data,Good,Good
388984,2/27/2018 4:01:14 PM,0,Current Data,Good,Good
388984,2/28/2018 3:32:44 PM,2,Current Data,Good,Good
388984,2/28/2018 4:00:14 PM,0,Current Data,Good,Good
388984,2/28/2018 4:30:14 PM,1,Current Data,Good,Good
388984,2/28/2018 4:30:44 PM,2,Current Data,Good,Good
388984,2/28/2018 4:32:14 PM,1,Current Data,Good,Good
388984,2/28/2018 5:00:14 PM,0,Current Data,Good,Good
388984,3/2/2018 3:30:14 PM,1,Current Data,Good,Good
388984,3/2/2018 3:30:44 PM,0,Current Data,Good,Good
388984,3/2/2018 3:32:14 PM,2,Current Data,Good,Good
388984,3/2/2018 3:32:44 PM,3,Current Data,Good,Good
388984,3/2/2018 4:00:14 PM,1,Current Data,Good,Good
388984,3/2/2018 4:01:14 PM,0,Current Data,Good,Good
388984,3/3/2018 11:02:14 AM,2,Current Data,Good,Good
388984,3/3/2018 11:02:44 AM,5,Current Data,Good,Good
388984,3/3/2018 11:30:14 AM,3,Current Data,Good,Good
