LMS - INT03,"December 02, 2017"
Alberta Energy Regulator
Liability Management Programs Results Report
Liability Run ID:,39468
Liability Run Date:,"December 02, 2017"
Disclaimer:
Please note that the information posted on this Web site is provided solely for the convenience of licensees. The Liability Management Rating (LMR) provided for licensees reflects the results of a comparison of their deemed assets to their deemed liabilities for all Liability Management programs.  This ratio is based on information reported to the AER and the calculation of deemed 
assets and deemed liabilities as specified in AER Directive:,006 Licensee Liability Rating (LLR) 
Program and Licence Transfer Process, Directive 024: Large Facility Liability Management Program (LFP) and Directive 075: Oilfield Waste Liability (OWL) Program.
"This information is provided without warranty of any kind, and while believed to be accurate, the AER, its agents, employees and contractors hereby disclaim any liability for losses or damages that may result or arise from the use of or reliance on the information provided on this site."
Liability Management Rating (LMR) 
Industry LMR Threshold:,1.00
Industry Average LMR:,"4.63"
Number of Licensees at or over Industry Threshold:,"430"
Number of Licensees below Industry Threshold:,"324"
Total Number of Licensees Evaluated:,"754"
Total Number of Licences/Approvals Evaluated:,"347,701"
Total Deemed Assets:,"$140,733,428,524.83"
Total Deemed Liabilities:,"$30,365,079,464.73"
Total Estimated Liabilities:,"$31,073,652,404.73"
Total LMR Security Held:,"$238,569,511.52"
Liability Management (LMR) Rating Summary 
LMR Range,Number of Licensees,Number of Licences/ Approvals,Total Deemed Assets,Total Deemed Liabilities,LMR Value
0.00,"227","1,368","$0.00","$82,585,600.52","0.00"
0.01 - 0.49,"38","3,090","$32,585,702.62","$263,248,590.50","0.12"
0.50 - 0.99,"59","3,878","$259,658,325.61","$352,194,631.72","0.74"
1.00 - 1.49,"136","33,515","$3,041,566,601.41","$2,469,019,094.68","1.23"
"Dark Energy Ltd.  (0XF2)",,"1.56"
"Dark Warrior Resources Ltd.  (A6AP)",*,"4.17"
"DCP Oil Corp.  (A7DB)",,"37.38"
"Deckland Inc.  (A64K)",,"2.68"
"Deep Well Oil & Gas (alberta) Ltd.  (A577)",*,"1.00"
"DeerGarden Resources Ltd.  (A64N)",*,"1.71"
"Dejour Energy (alberta) Ltd.  (A2W4)",*,"1.32"
"Delphi Energy Corp.  (0CT7)",,"11.21"
"Deltastream Energy Corporation  (A6YA)",,"3.91"
"Derrick Petroleum Ltd.  (0PX3)",*,"1.41"
"Desoto Resources Limited  (0PH7)",*,"0.97"
"Deventa Energy Inc.  (A6JT)",*,"1.03"
"Devon Canada Corporation  (0K29)",*,"11.34"
"DGS Oil & Gas Co. Inc.  (0NX3)",*,"1.00"
"Dienerian Resources Inc.  (A777)",,"1.00"
"Dire Resources Ltd.  (0A0E)",*,"2.53"
"Direct Energy Marketing Limited  (0RC3)",,"3.23"
"Dirham Oil (2000) Inc.  (A00C)",*,"2.99"
"Diversified Oil & Gas Ltd.  (0C5N)",*,"1.04"
"Doag Energy Ltd.  (A63X)",*,"1.00"
"Dolomite Energy Inc.  (A1CJ)",*,"0.49"
"Dragonfountain Ltd.  (A6Y1)",*,"1.00"
"Dragos Energy Corp.  (A7FL)",*,"1.93"
"Drakkar Energy Ltd.  (A2RJ)",,"3.67"
"Dynatech Petroleum Consultants Ltd.  (0MC7)",*,"3.02"
"E-T Energy Ltd.  (A1H6)",*,"0.96"
"Eagle Energy Inc.  (A794)",,"3.24"
"Eagle Hydrocarbons Ltd.  (0PB1)",*,"1.00"
"Eastcott Holdings Ltd.  (A1P7)",*,"1.00"
"Eclipse Resources Ltd.  (0YK8)",,"2.17"
"Eco-Industrial Business Park Inc.  (A519)",,"1.46"
"Edalis Energy Inc.  (A5F0)",,"1.13"
"Edson Anchors Ltd.  (A2NH)",*,"0.39"
"Elcano Exploration Inc.  (A78J)",*,"1.12"
"Elkhorn Petroleums Ltd.  (A72N)",*,"1.00"
"Elmdale Resources Ltd.  (0LN1)",*,"0.61"
"Ember Resources Inc.  (A1H9)",,"2.07"
"Emerald Lake Energy Ltd.  (A5YB)",,"10.85"
"Encana Corporation  (0026)",,"3.65"
"Ener T Corporation  (0HR9)",,"1.93"
"Enercapita Energy Ltd.  (A73W)",,"2.22"
"Energetic Logistics Services Inc.  (A73E)",*,"1.45"
"Energy Express Canada Corp.  (0LD3)",,"2.92"
"Enerplus Corporation  (A5RD)",,"3.44"
"Eng-Land Energy Ltd.  (0A1H)",*,"0.99"
"Enhance Energy Inc.  (A216)",,"1.29"
"Eni Canada Holding Ltd.  (A5FG)",*,"1.00"
"Entrada Resources Inc.  (A7DT)",,"1.72"
"Envolve Energy Services Corp.  (A6P8)",,"16.94"
"Essex Oil Corporation  (A74K)",,"2.57"
"Executive Adventures 2008 Inc.  (A6PA)",,"10.37"
"Expander Energy Inc.  (A7KE)",,"1.00"
"Exshaw Oil Corp.  (A2DM)",,"10.61"
"ExxonMobil Canada Energy  (0JT1)",*,"1.00"
"ExxonMobil Canada Ltd.  (0057)",,"1.20"
"ExxonMobil Canada Resources Company  (A0NG)",,"2.58"
"Far West Energy Corp.  (A6D0)",*,"0.48"
"Fenway Exploration Ltd.  (A70R)",,"0.00"
"Ferrybank Resources Ltd.  (0HH4)",*,"0.73"
"Ferus Inc.  (A1Y8)",,"4.96"
"Ferus Natural Gas Fuels Inc.  (A73H)",*,"1.00"
"Firefly Resources Ltd.  (0NB7)",*,"1.03"
"Firenze Energy Ltd.  (A1EZ)",,"2.08"
"Five O Oil & Gas Ltd.  (A598)",*,"0.64"
"Flow-Back Oil & Gas Ltd.  (0F9Y)",,"0.89"
"Forent Energy Ltd.  (0YE6)",,"1.22"
"Forge Oil & Gas Limited  (A76A)",,"5.53"
"Formula Powell Trucking 2006 Ltd.  (A73F)",*,"1.00"
"Fort Calgary Resources Ltd.  (A1JY)",,"1.22"
"Fortaleza Energy Inc.  (A2JL)",*,"1.00"
"Fortune Energy Inc.  (0DM6)",*,"1.21"
"Foxwood Resources Ltd.  (A7BC)",,"1.44"
