Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
1,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,228618.3,8641771.74
2,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,228982.9,8655553.62
3,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,226252.4,8552340.72
4,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,227613.6,8603794.08
5,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,231551.5,8752646.7
6,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,231716,8758864.8
7,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,226209.5,8550719.1
8,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,225864.1,8537662.98
9,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,226693.5,8569014.3
10,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,220978.1,8352972.18
11,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,215466,8144614.8
12,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,213961,8087725.8
13,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,222176.7,8398279.26
14,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,223566.2,8450802.36
15,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,226051.6,8544750.48
16,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229177.7,8662917.06
17,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,224038.3,8468647.74
18,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,228777.2,8647778.16
19,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,231615.3,8755058.34
20,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,232473.4,8787494.52
21,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229673.2,8681646.96
22,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,227976.6,8617515.48
23,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,225045.9,8506735.02
24,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,233954.8,8843491.44
25,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229759.5,8684909.1
26,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,234813.3,8875942.74
27,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,236184,8927755.2
28,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229593,8678615.4
29,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,230086.9,8697284.82
30,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,227155.7,8586485.46
31,1,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,232731.3,8797243.14
1,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,223451.4,8446462.92
2,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,218490.9,8258956.02
3,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229971.3,8692915.14
4,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,231575.1,8753538.78
5,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,232773.9,8798853.42
6,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,233670.2,8832733.56
7,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229257.6,8665937.28
8,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,227432.6,8596952.28
9,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,229416.4,8671939.92
10,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,228746.2,8646606.36
11,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,225656.5,8529815.7
12,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,218502.8,8259405.84
13,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,222757.5,8420233.5
14,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,214681.1,8114945.58
15,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,219083,8281337.4
16,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,208902.3,7896506.94
17,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,216694.6,8191055.88
18,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,218073.7,8243185.86
19,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,220101.5,8319836.7
20,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,223428.7,8445604.86
21,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,220045.5,8317719.9
22,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,225738.7,8532922.86
23,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,226652,8567445.6
24,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,226025.8,8543775.24
25,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,233107.2,8811452.16
26,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,233358.7,8820958.86
27,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,231000.9,8731834.02
28,2,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,231296.2,8742996.36
1,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,220750.5,8344368.9
2,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,222183,8398517.4
3,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,220315,8327907
4,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,210403.6,7953256.08
5,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,208698.1,7888788.18
6,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,203758.4,7702067.52
7,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,204710.3,7738049.34
8,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,204648,7735694.4
9,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,203541,7693849.8
10,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,196493.5,7427454.3
11,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,195636.5,7395059.7
12,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,195909.3,7405371.54
13,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,201942.3,7633418.94
14,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,217478.8,8220698.64
15,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,217361.7,8216272.26
16,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,219549.6,8298974.88
17,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,215336.9,8139734.82
18,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,213310.3,8063129.34
19,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,210254.9,7947635.22
20,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,208075.5,7865253.9
21,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,219058.1,8280396.18
22,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,225625,8528625
23,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,225623.2,8528556.96
24,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,222630.5,8415432.9
25,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,224328.4,8479613.52
26,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,223854.2,8461688.76
27,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,221770,8382906
28,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,213404.8,8066701.44
29,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,212910.3,8048009.34
30,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,210789.5,7967843.1
31,3,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,220461,206973.3,7823590.74
1,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,210027.5,7939039.5
2,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,213540,8071812
3,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,217203.1,8210277.18
4,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,213505.4,8070504.12
5,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,222766.6,8420577.48
6,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212286.7,8024437.26
7,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,215764.9,8155913.22
8,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,217496.9,8221382.82
9,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,215578.8,8148878.64
10,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,207171.9,7831097.82
11,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205674.2,7774484.76
12,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,203549.6,7694174.88
13,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,206608.5,7809801.3
14,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212084.7,8016801.66
15,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,208699.4,7888837.32
16,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205966.8,7785545.04
17,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205081.4,7752076.92
18,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209301.4,7911592.92
19,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212973.7,8050405.86
20,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205149.3,7754643.54
21,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,207635.9,7848637.02
22,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209675.6,7925737.68
23,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,210011.3,7938427.14
24,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,210670.6,7963348.68
25,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209524.6,7920029.88
26,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,207074.5,7827416.1
27,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209644,7924543.2
28,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212163.9,8019795.42
29,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,211312.6,7987616.28
30,4,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212009.6,8013962.88
1,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,210223.8,7946459.64
2,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205670.3,7774337.34
3,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209027.6,7901243.28
4,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209266.2,7910262.36
5,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,213324.3,8063658.54
6,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,207376.5,7838831.7
7,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,209346.6,7913301.48
8,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,204687.5,7737187.5
9,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205005.4,7749204.12
10,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212480.9,8031778.02
11,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,214922.4,8124066.72
12,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,215820.2,8158003.56
13,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,214470.1,8106969.78
14,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,216099.8,8168572.44
15,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,216621.6,8188296.48
16,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,211212.1,7983817.38
17,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,208910.1,7896801.78
18,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,212040.8,8015142.24
19,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,205861.1,7781549.58
20,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,204616.5,7734503.7
21,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,201820.1,7628799.78
22,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,201992.7,7635324.06
23,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,196264.7,7418805.66
24,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,194220.6,7341538.68
25,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,199735.6,7550005.68
26,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,202846.2,7667586.36
27,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,210431.4,7954306.92
28,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,207786.8,7854341.04
29,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,200137.7,7565205.06
30,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,200553.5,7580922.3
31,5,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,198785.8,7514103.24
1,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,201140.2,7603099.56
2,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,199478.1,7540272.18
3,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,192156.5,7263515.7
4,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,192133.5,7262646.3
5,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,189505.5,7163307.9
6,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,190171.5,7188482.7
7,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,188057.3,7108565.94
8,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,192878.4,7290803.52
9,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,197611.1,7469699.58
10,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,193741.6,7323432.48
11,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,196103.9,7412727.42
12,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,194824.5,7364366.1
13,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,193592.2,7317785.16
14,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,192762.8,7286433.84
15,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,198546.3,7505050.14
16,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,201058.6,7600015.08
17,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,199367.6,7536095.28
18,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,199584.6,7544297.88
19,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,198027.5,7485439.5
20,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,197622.1,7470115.38
21,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,202654.7,7660347.66
22,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,206040.2,7788319.56
23,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,203200.3,7680971.34
24,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,203078.8,7676378.64
25,6,2006,NOVA Gas Transmission Ltd. (NGTL),NGTL System,East Gate,50.66083,-110.027822,East & Southeast,IntraCanada,209924,202517.3,7655153.94
