Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
2,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13155,499894
3,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11756,446739
4,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10565,401478
5,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12109,460150
6,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16789,637974
7,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16741,636158
8,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16793,638145
9,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16587,630302
10,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16386,622657
11,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16460,625469
12,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,17058,648219
13,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14253,541625
14,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14492,550707
15,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13827,525441
16,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13765,523074
17,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15257,579781
18,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15689,596197
19,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15517,589657
20,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14731,559782
21,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15490,588628
22,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15021,570779
23,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14436,548549
24,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16730,635740
25,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,17282,656705
26,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,17507,665258
27,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16929,643283
28,2,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,16914,642740
1,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,17635,670111
2,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,17523,665859
3,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15911,604629
4,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15024,570916
5,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15551,590946
6,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15772,599347
7,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15938,605633
8,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15868,602976
9,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13600,516804
10,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11253,427622
11,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,10250,389481
12,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,11763,446994
13,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13114,498347
14,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,12679,481817
15,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,13873,527170
16,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14407,547477
17,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14907,566451
18,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14227,540637
19,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14769,561203
20,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15795,600206
21,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15314,581917
22,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,15261,579929
23,3,2006,Trans Québec & Maritimes Pipeline Inc,Trans Québec & Maritimes Pipeline,Saint Lazare,45.37134,-74.124945,East,IntraCanada,19690,14028,533060
