project,postalCodes,zipCodes
Enbridge_Line_21_HDD_Replacement,T2R 0A8,52311
Enbridge_Line_21_HDD_Replacement,T2R 0A8,82026
Enbridge_Line_21_HDD_Replacement,T2R 0A8,30278
Enbridge_Line_21_HDD_Replacement,T2R 0A8,35351
Enbridge_Line_21_HDD_Replacement,T2P3M9,35351
Enbridge_Line_21_HDD_Replacement,X1A 2L9,NA
Enbridge_Line_21_HDD_Replacement,X1A2L9,NA
